[p_N]=Pa F theta_1 theta_2 [q_t]=J/s [q_c]=J/s [q_p]=J/s [q_0]=J/s Y
9.762000e-03 2.173259e+20 0.000000e+00 9.707272e-01 2.760039e+18 8.079413e+17 8.297700e-04 3.567981e+18 1.310717e+20
9.763000e-03 2.173482e+20 0.000000e+00 9.707301e-01 2.760322e+18 8.079438e+17 8.298550e-04 3.568266e+18 1.310717e+20
9.764000e-03 2.173705e+20 0.000000e+00 9.707330e-01 2.760605e+18 8.079462e+17 8.299400e-04 3.568551e+18 1.310717e+20
9.765000e-03 2.173927e+20 0.000000e+00 9.707359e-01 2.760888e+18 8.079486e+17 8.300250e-04 3.568836e+18 1.310717e+20
9.766000e-03 2.174150e+20 0.000000e+00 9.707388e-01 2.761170e+18 8.079510e+17 8.301100e-04 3.569121e+18 1.310717e+20
9.767000e-03 2.174372e+20 0.000000e+00 9.707417e-01 2.761453e+18 8.079534e+17 8.301950e-04 3.569406e+18 1.310717e+20
9.768000e-03 2.174595e+20 0.000000e+00 9.707446e-01 2.761736e+18 8.079559e+17 8.302800e-04 3.569692e+18 1.310717e+20
9.769000e-03 2.174818e+20 0.000000e+00 9.707475e-01 2.762018e+18 8.079583e+17 8.303650e-04 3.569977e+18 1.310717e+20
9.770000e-03 2.175040e+20 0.000000e+00 9.707504e-01 2.762301e+18 8.079607e+17 8.304500e-04 3.570262e+18 1.310717e+20
9.771000e-03 2.175263e+20 0.000000e+00 9.707534e-01 2.762584e+18 8.079631e+17 8.305350e-04 3.570547e+18 1.310717e+20
9.772000e-03 2.175486e+20 0.000000e+00 9.707563e-01 2.762867e+18 8.079655e+17 8.306200e-04 3.570832e+18 1.310717e+20
9.773000e-03 2.175708e+20 0.000000e+00 9.707592e-01 2.763149e+18 8.079680e+17 8.307050e-04 3.571117e+18 1.310717e+20
9.774000e-03 2.175931e+20 0.000000e+00 9.707621e-01 2.763432e+18 8.079704e+17 8.307900e-04 3.571403e+18 1.310717e+20
9.775000e-03 2.176153e+20 0.000000e+00 9.707650e-01 2.763715e+18 8.079728e+17 8.308750e-04 3.571688e+18 1.310717e+20
9.776000e-03 2.176376e+20 0.000000e+00 9.707679e-01 2.763998e+18 8.079752e+17 8.309600e-04 3.571973e+18 1.310717e+20
9.777000e-03 2.176599e+20 0.000000e+00 9.707708e-01 2.764280e+18 8.079776e+17 8.310450e-04 3.572258e+18 1.310717e+20
9.778000e-03 2.176821e+20 0.000000e+00 9.707737e-01 2.764563e+18 8.079800e+17 8.311300e-04 3.572543e+18 1.310717e+20
9.779000e-03 2.177044e+20 0.000000e+00 9.707766e-01 2.764846e+18 8.079824e+17 8.312150e-04 3.572828e+18 1.310717e+20
9.780000e-03 2.177267e+20 0.000000e+00 9.707795e-01 2.765129e+18 8.079849e+17 8.313000e-04 3.573113e+18 1.310717e+20
9.781000e-03 2.177489e+20 0.000000e+00 9.707824e-01 2.765411e+18 8.079873e+17 8.313850e-04 3.573399e+18 1.310717e+20
9.782000e-03 2.177712e+20 0.000000e+00 9.707853e-01 2.765694e+18 8.079897e+17 8.314700e-04 3.573684e+18 1.310717e+20
9.783000e-03 2.177934e+20 0.000000e+00 9.707882e-01 2.765977e+18 8.079921e+17 8.315550e-04 3.573969e+18 1.310717e+20
9.784000e-03 2.178157e+20 0.000000e+00 9.707911e-01 2.766259e+18 8.079945e+17 8.316400e-04 3.574254e+18 1.310717e+20
9.785000e-03 2.178380e+20 0.000000e+00 9.707940e-01 2.766542e+18 8.079969e+17 8.317250e-04 3.574539e+18 1.310717e+20
9.786000e-03 2.178602e+20 0.000000e+00 9.707969e-01 2.766825e+18 8.079993e+17 8.318100e-04 3.574824e+18 1.310717e+20
9.787000e-03 2.178825e+20 0.000000e+00 9.707998e-01 2.767108e+18 8.080017e+17 8.318950e-04 3.575109e+18 1.310717e+20
9.788000e-03 2.179048e+20 0.000000e+00 9.708027e-01 2.767390e+18 8.080042e+17 8.319800e-04 3.575395e+18 1.310717e+20
9.789000e-03 2.179270e+20 0.000000e+00 9.708056e-01 2.767673e+18 8.080066e+17 8.320650e-04 3.575680e+18 1.310717e+20
9.790000e-03 2.179493e+20 0.000000e+00 9.708085e-01 2.767956e+18 8.080090e+17 8.321500e-04 3.575965e+18 1.310717e+20
9.791000e-03 2.179715e+20 0.000000e+00 9.708114e-01 2.768239e+18 8.080114e+17 8.322350e-04 3.576250e+18 1.310717e+20
9.792000e-03 2.179938e+20 0.000000e+00 9.708142e-01 2.768521e+18 8.080138e+17 8.323200e-04 3.576535e+18 1.310717e+20
9.793000e-03 2.180161e+20 0.000000e+00 9.708171e-01 2.768804e+18 8.080162e+17 8.324050e-04 3.576820e+18 1.310717e+20
9.794000e-03 2.180383e+20 0.000000e+00 9.708200e-01 2.769087e+18 8.080186e+17 8.324900e-04 3.577105e+18 1.310717e+20
9.795000e-03 2.180606e+20 0.000000e+00 9.708229e-01 2.769370e+18 8.080210e+17 8.325750e-04 3.577391e+18 1.310717e+20
9.796000e-03 2.180829e+20 0.000000e+00 9.708258e-01 2.769652e+18 8.080234e+17 8.326600e-04 3.577676e+18 1.310717e+20
9.797000e-03 2.181051e+20 0.000000e+00 9.708287e-01 2.769935e+18 8.080258e+17 8.327450e-04 3.577961e+18 1.310717e+20
9.798000e-03 2.181274e+20 0.000000e+00 9.708316e-01 2.770218e+18 8.080282e+17 8.328300e-04 3.578246e+18 1.310717e+20
9.799000e-03 2.181496e+20 0.000000e+00 9.708345e-01 2.770500e+18 8.080306e+17 8.329150e-04 3.578531e+18 1.310717e+20
9.800000e-03 2.181719e+20 0.000000e+00 9.708374e-01 2.770783e+18 8.080330e+17 8.330000e-04 3.578816e+18 1.310717e+20
9.801000e-03 2.181942e+20 0.000000e+00 9.708403e-01 2.771066e+18 8.080355e+17 8.330850e-04 3.579101e+18 1.310717e+20
9.802000e-03 2.182164e+20 0.000000e+00 9.708432e-01 2.771349e+18 8.080379e+17 8.331700e-04 3.579387e+18 1.310717e+20
9.803000e-03 2.182387e+20 0.000000e+00 9.708460e-01 2.771631e+18 8.080403e+17 8.332550e-04 3.579672e+18 1.310717e+20
9.804000e-03 2.182610e+20 0.000000e+00 9.708489e-01 2.771914e+18 8.080427e+17 8.333400e-04 3.579957e+18 1.310717e+20
9.805000e-03 2.182832e+20 0.000000e+00 9.708518e-01 2.772197e+18 8.080451e+17 8.334250e-04 3.580242e+18 1.310717e+20
9.806000e-03 2.183055e+20 0.000000e+00 9.708547e-01 2.772480e+18 8.080475e+17 8.335100e-04 3.580527e+18 1.310717e+20
9.807000e-03 2.183277e+20 0.000000e+00 9.708576e-01 2.772762e+18 8.080499e+17 8.335950e-04 3.580812e+18 1.310717e+20
9.808000e-03 2.183500e+20 0.000000e+00 9.708605e-01 2.773045e+18 8.080523e+17 8.336800e-04 3.581097e+18 1.310717e+20
9.809000e-03 2.183723e+20 0.000000e+00 9.708634e-01 2.773328e+18 8.080547e+17 8.337650e-04 3.581382e+18 1.310717e+20
9.810000e-03 2.183945e+20 0.000000e+00 9.708662e-01 2.773611e+18 8.080571e+17 8.338500e-04 3.581668e+18 1.310717e+20
9.811000e-03 2.184168e+20 0.000000e+00 9.708691e-01 2.773893e+18 8.080595e+17 8.339350e-04 3.581953e+18 1.310717e+20
9.812000e-03 2.184391e+20 0.000000e+00 9.708720e-01 2.774176e+18 8.080619e+17 8.340200e-04 3.582238e+18 1.310717e+20
9.813000e-03 2.184613e+20 0.000000e+00 9.708749e-01 2.774459e+18 8.080643e+17 8.341050e-04 3.582523e+18 1.310717e+20
9.814000e-03 2.184836e+20 0.000000e+00 9.708778e-01 2.774741e+18 8.080667e+17 8.341900e-04 3.582808e+18 1.310717e+20
9.815000e-03 2.185058e+20 0.000000e+00 9.708806e-01 2.775024e+18 8.080691e+17 8.342750e-04 3.583093e+18 1.310717e+20
9.816000e-03 2.185281e+20 0.000000e+00 9.708835e-01 2.775307e+18 8.080715e+17 8.343600e-04 3.583378e+18 1.310717e+20
9.817000e-03 2.185504e+20 0.000000e+00 9.708864e-01 2.775590e+18 8.080739e+17 8.344450e-04 3.583664e+18 1.310717e+20
9.818000e-03 2.185726e+20 0.000000e+00 9.708893e-01 2.775872e+18 8.080763e+17 8.345300e-04 3.583949e+18 1.310717e+20
9.819000e-03 2.185949e+20 0.000000e+00 9.708922e-01 2.776155e+18 8.080786e+17 8.346150e-04 3.584234e+18 1.310717e+20
9.820000e-03 2.186172e+20 0.000000e+00 9.708950e-01 2.776438e+18 8.080810e+17 8.347000e-04 3.584519e+18 1.310717e+20
9.821000e-03 2.186394e+20 0.000000e+00 9.708979e-01 2.776721e+18 8.080834e+17 8.347850e-04 3.584804e+18 1.310717e+20
9.822000e-03 2.186617e+20 0.000000e+00 9.709008e-01 2.777003e+18 8.080858e+17 8.348700e-04 3.585089e+18 1.310717e+20
9.823000e-03 2.186839e+20 0.000000e+00 9.709037e-01 2.777286e+18 8.080882e+17 8.349550e-04 3.585374e+18 1.310717e+20
9.824000e-03 2.187062e+20 0.000000e+00 9.709065e-01 2.777569e+18 8.080906e+17 8.350400e-04 3.585659e+18 1.310717e+20
9.825000e-03 2.187285e+20 0.000000e+00 9.709094e-01 2.777852e+18 8.080930e+17 8.351250e-04 3.585945e+18 1.310717e+20
9.826000e-03 2.187507e+20 0.000000e+00 9.709123e-01 2.778134e+18 8.080954e+17 8.352100e-04 3.586230e+18 1.310717e+20
9.827000e-03 2.187730e+20 0.000000e+00 9.709152e-01 2.778417e+18 8.080978e+17 8.352950e-04 3.586515e+18 1.310717e+20
9.828000e-03 2.187953e+20 0.000000e+00 9.709180e-01 2.778700e+18 8.081002e+17 8.353800e-04 3.586800e+18 1.310717e+20
9.829000e-03 2.188175e+20 0.000000e+00 9.709209e-01 2.778982e+18 8.081026e+17 8.354650e-04 3.587085e+18 1.310717e+20
9.830000e-03 2.188398e+20 0.000000e+00 9.709238e-01 2.779265e+18 8.081050e+17 8.355500e-04 3.587370e+18 1.310717e+20
9.831000e-03 2.188620e+20 0.000000e+00 9.709267e-01 2.779548e+18 8.081074e+17 8.356350e-04 3.587655e+18 1.310717e+20
9.832000e-03 2.188843e+20 0.000000e+00 9.709295e-01 2.779831e+18 8.081098e+17 8.357200e-04 3.587940e+18 1.310717e+20
9.833000e-03 2.189066e+20 0.000000e+00 9.709324e-01 2.780113e+18 8.081121e+17 8.358050e-04 3.588226e+18 1.310717e+20
9.834000e-03 2.189288e+20 0.000000e+00 9.709353e-01 2.780396e+18 8.081145e+17 8.358900e-04 3.588511e+18 1.310717e+20
9.835000e-03 2.189511e+20 0.000000e+00 9.709381e-01 2.780679e+18 8.081169e+17 8.359750e-04 3.588796e+18 1.310717e+20
9.836000e-03 2.189734e+20 0.000000e+00 9.709410e-01 2.780962e+18 8.081193e+17 8.360600e-04 3.589081e+18 1.310717e+20
9.837000e-03 2.189956e+20 0.000000e+00 9.709439e-01 2.781244e+18 8.081217e+17 8.361450e-04 3.589366e+18 1.310717e+20
9.838000e-03 2.190179e+20 0.000000e+00 9.709467e-01 2.781527e+18 8.081241e+17 8.362300e-04 3.589651e+18 1.310717e+20
9.839000e-03 2.190401e+20 0.000000e+00 9.709496e-01 2.781810e+18 8.081265e+17 8.363150e-04 3.589936e+18 1.310717e+20
9.840000e-03 2.190624e+20 0.000000e+00 9.709525e-01 2.782093e+18 8.081289e+17 8.364000e-04 3.590221e+18 1.310717e+20
9.841000e-03 2.190847e+20 0.000000e+00 9.709553e-01 2.782375e+18 8.081312e+17 8.364850e-04 3.590506e+18 1.310717e+20
9.842000e-03 2.191069e+20 0.000000e+00 9.709582e-01 2.782658e+18 8.081336e+17 8.365700e-04 3.590792e+18 1.310717e+20
9.843000e-03 2.191292e+20 0.000000e+00 9.709611e-01 2.782941e+18 8.081360e+17 8.366550e-04 3.591077e+18 1.310717e+20
9.844000e-03 2.191515e+20 0.000000e+00 9.709639e-01 2.783223e+18 8.081384e+17 8.367400e-04 3.591362e+18 1.310717e+20
9.845000e-03 2.191737e+20 0.000000e+00 9.709668e-01 2.783506e+18 8.081408e+17 8.368250e-04 3.591647e+18 1.310717e+20
9.846000e-03 2.191960e+20 0.000000e+00 9.709697e-01 2.783789e+18 8.081432e+17 8.369100e-04 3.591932e+18 1.310717e+20
9.847000e-03 2.192182e+20 0.000000e+00 9.709725e-01 2.784072e+18 8.081455e+17 8.369950e-04 3.592217e+18 1.310717e+20
9.848000e-03 2.192405e+20 0.000000e+00 9.709754e-01 2.784354e+18 8.081479e+17 8.370800e-04 3.592502e+18 1.310717e+20
9.849000e-03 2.192628e+20 0.000000e+00 9.709783e-01 2.784637e+18 8.081503e+17 8.371650e-04 3.592787e+18 1.310717e+20
9.850000e-03 2.192850e+20 0.000000e+00 9.709811e-01 2.784920e+18 8.081527e+17 8.372500e-04 3.593073e+18 1.310717e+20
9.851000e-03 2.193073e+20 0.000000e+00 9.709840e-01 2.785203e+18 8.081551e+17 8.373350e-04 3.593358e+18 1.310717e+20
9.852000e-03 2.193296e+20 0.000000e+00 9.709868e-01 2.785485e+18 8.081574e+17 8.374200e-04 3.593643e+18 1.310717e+20
9.853000e-03 2.193518e+20 0.000000e+00 9.709897e-01 2.785768e+18 8.081598e+17 8.375050e-04 3.593928e+18 1.310717e+20
9.854000e-03 2.193741e+20 0.000000e+00 9.709926e-01 2.786051e+18 8.081622e+17 8.375900e-04 3.594213e+18 1.310717e+20
9.855000e-03 2.193963e+20 0.000000e+00 9.709954e-01 2.786334e+18 8.081646e+17 8.376750e-04 3.594498e+18 1.310717e+20
9.856000e-03 2.194186e+20 0.000000e+00 9.709983e-01 2.786616e+18 8.081670e+17 8.377600e-04 3.594783e+18 1.310717e+20
9.857000e-03 2.194409e+20 0.000000e+00 9.710011e-01 2.786899e+18 8.081693e+17 8.378450e-04 3.595068e+18 1.310717e+20
9.858000e-03 2.194631e+20 0.000000e+00 9.710040e-01 2.787182e+18 8.081717e+17 8.379300e-04 3.595353e+18 1.310717e+20
9.859000e-03 2.194854e+20 0.000000e+00 9.710068e-01 2.787464e+18 8.081741e+17 8.380150e-04 3.595639e+18 1.310717e+20
9.860000e-03 2.195077e+20 0.000000e+00 9.710097e-01 2.787747e+18 8.081765e+17 8.381000e-04 3.595924e+18 1.310717e+20
9.861000e-03 2.195299e+20 0.000000e+00 9.710125e-01 2.788030e+18 8.081788e+17 8.381850e-04 3.596209e+18 1.310717e+20
9.862000e-03 2.195522e+20 0.000000e+00 9.710154e-01 2.788313e+18 8.081812e+17 8.382700e-04 3.596494e+18 1.310717e+20
9.863000e-03 2.195744e+20 0.000000e+00 9.710183e-01 2.788595e+18 8.081836e+17 8.383550e-04 3.596779e+18 1.310717e+20
9.864000e-03 2.195967e+20 0.000000e+00 9.710211e-01 2.788878e+18 8.081860e+17 8.384400e-04 3.597064e+18 1.310717e+20
9.865000e-03 2.196190e+20 0.000000e+00 9.710240e-01 2.789161e+18 8.081883e+17 8.385250e-04 3.597349e+18 1.310717e+20
9.866000e-03 2.196412e+20 0.000000e+00 9.710268e-01 2.789444e+18 8.081907e+17 8.386100e-04 3.597634e+18 1.310717e+20
9.867000e-03 2.196635e+20 0.000000e+00 9.710297e-01 2.789726e+18 8.081931e+17 8.386950e-04 3.597919e+18 1.310717e+20
9.868000e-03 2.196858e+20 0.000000e+00 9.710325e-01 2.790009e+18 8.081955e+17 8.387800e-04 3.598204e+18 1.310717e+20
9.869000e-03 2.197080e+20 0.000000e+00 9.710354e-01 2.790292e+18 8.081978e+17 8.388650e-04 3.598490e+18 1.310717e+20
9.870000e-03 2.197303e+20 0.000000e+00 9.710382e-01 2.790575e+18 8.082002e+17 8.389500e-04 3.598775e+18 1.310717e+20
9.871000e-03 2.197525e+20 0.000000e+00 9.710411e-01 2.790857e+18 8.082026e+17 8.390350e-04 3.599060e+18 1.310717e+20
9.872000e-03 2.197748e+20 0.000000e+00 9.710439e-01 2.791140e+18 8.082049e+17 8.391200e-04 3.599345e+18 1.310717e+20
9.873000e-03 2.197971e+20 0.000000e+00 9.710468e-01 2.791423e+18 8.082073e+17 8.392050e-04 3.599630e+18 1.310717e+20
9.874000e-03 2.198193e+20 0.000000e+00 9.710496e-01 2.791705e+18 8.082097e+17 8.392900e-04 3.599915e+18 1.310717e+20
9.875000e-03 2.198416e+20 0.000000e+00 9.710525e-01 2.791988e+18 8.082121e+17 8.393750e-04 3.600200e+18 1.310717e+20
9.876000e-03 2.198639e+20 0.000000e+00 9.710553e-01 2.792271e+18 8.082144e+17 8.394600e-04 3.600485e+18 1.310717e+20
9.877000e-03 2.198861e+20 0.000000e+00 9.710581e-01 2.792554e+18 8.082168e+17 8.395450e-04 3.600770e+18 1.310717e+20
9.878000e-03 2.199084e+20 0.000000e+00 9.710610e-01 2.792836e+18 8.082192e+17 8.396300e-04 3.601056e+18 1.310717e+20
9.879000e-03 2.199306e+20 0.000000e+00 9.710638e-01 2.793119e+18 8.082215e+17 8.397150e-04 3.601341e+18 1.310717e+20
9.880000e-03 2.199529e+20 0.000000e+00 9.710667e-01 2.793402e+18 8.082239e+17 8.398000e-04 3.601626e+18 1.310717e+20
9.881000e-03 2.199752e+20 0.000000e+00 9.710695e-01 2.793685e+18 8.082263e+17 8.398850e-04 3.601911e+18 1.310717e+20
9.882000e-03 2.199974e+20 0.000000e+00 9.710724e-01 2.793967e+18 8.082286e+17 8.399700e-04 3.602196e+18 1.310717e+20
9.883000e-03 2.200197e+20 0.000000e+00 9.710752e-01 2.794250e+18 8.082310e+17 8.400550e-04 3.602481e+18 1.310717e+20
9.884000e-03 2.200419e+20 0.000000e+00 9.710781e-01 2.794533e+18 8.082334e+17 8.401400e-04 3.602766e+18 1.310717e+20
9.885000e-03 2.200642e+20 0.000000e+00 9.710809e-01 2.794815e+18 8.082357e+17 8.402250e-04 3.603051e+18 1.310717e+20
9.886000e-03 2.200865e+20 0.000000e+00 9.710837e-01 2.795098e+18 8.082381e+17 8.403100e-04 3.603336e+18 1.310717e+20
9.887000e-03 2.201087e+20 0.000000e+00 9.710866e-01 2.795381e+18 8.082405e+17 8.403950e-04 3.603621e+18 1.310717e+20
9.888000e-03 2.201310e+20 0.000000e+00 9.710894e-01 2.795664e+18 8.082428e+17 8.404800e-04 3.603907e+18 1.310717e+20
9.889000e-03 2.201533e+20 0.000000e+00 9.710923e-01 2.795946e+18 8.082452e+17 8.405650e-04 3.604192e+18 1.310717e+20
9.890000e-03 2.201755e+20 0.000000e+00 9.710951e-01 2.796229e+18 8.082475e+17 8.406500e-04 3.604477e+18 1.310717e+20
9.891000e-03 2.201978e+20 0.000000e+00 9.710979e-01 2.796512e+18 8.082499e+17 8.407350e-04 3.604762e+18 1.310717e+20
9.892000e-03 2.202200e+20 0.000000e+00 9.711008e-01 2.796795e+18 8.082523e+17 8.408200e-04 3.605047e+18 1.310717e+20
9.893000e-03 2.202423e+20 0.000000e+00 9.711036e-01 2.797077e+18 8.082546e+17 8.409050e-04 3.605332e+18 1.310717e+20
9.894000e-03 2.202646e+20 0.000000e+00 9.711064e-01 2.797360e+18 8.082570e+17 8.409900e-04 3.605617e+18 1.310717e+20
9.895000e-03 2.202868e+20 0.000000e+00 9.711093e-01 2.797643e+18 8.082593e+17 8.410750e-04 3.605902e+18 1.310717e+20
9.896000e-03 2.203091e+20 0.000000e+00 9.711121e-01 2.797926e+18 8.082617e+17 8.411600e-04 3.606187e+18 1.310717e+20
9.897000e-03 2.203314e+20 0.000000e+00 9.711149e-01 2.798208e+18 8.082641e+17 8.412450e-04 3.606472e+18 1.310717e+20
9.898000e-03 2.203536e+20 0.000000e+00 9.711178e-01 2.798491e+18 8.082664e+17 8.413300e-04 3.606757e+18 1.310717e+20
9.899000e-03 2.203759e+20 0.000000e+00 9.711206e-01 2.798774e+18 8.082688e+17 8.414150e-04 3.607043e+18 1.310717e+20
9.900000e-03 2.203981e+20 0.000000e+00 9.711234e-01 2.799056e+18 8.082711e+17 8.415000e-04 3.607328e+18 1.310717e+20
9.901000e-03 2.204204e+20 0.000000e+00 9.711263e-01 2.799339e+18 8.082735e+17 8.415850e-04 3.607613e+18 1.310717e+20
9.902000e-03 2.204427e+20 0.000000e+00 9.711291e-01 2.799622e+18 8.082759e+17 8.416700e-04 3.607898e+18 1.310717e+20
9.903000e-03 2.204649e+20 0.000000e+00 9.711319e-01 2.799905e+18 8.082782e+17 8.417550e-04 3.608183e+18 1.310717e+20
9.904000e-03 2.204872e+20 0.000000e+00 9.711348e-01 2.800187e+18 8.082806e+17 8.418400e-04 3.608468e+18 1.310717e+20
9.905000e-03 2.205095e+20 0.000000e+00 9.711376e-01 2.800470e+18 8.082829e+17 8.419250e-04 3.608753e+18 1.310717e+20
9.906000e-03 2.205317e+20 0.000000e+00 9.711404e-01 2.800753e+18 8.082853e+17 8.420100e-04 3.609038e+18 1.310717e+20
9.907000e-03 2.205540e+20 0.000000e+00 9.711433e-01 2.801036e+18 8.082876e+17 8.420950e-04 3.609323e+18 1.310717e+20
9.908000e-03 2.205762e+20 0.000000e+00 9.711461e-01 2.801318e+18 8.082900e+17 8.421800e-04 3.609608e+18 1.310717e+20
9.909000e-03 2.205985e+20 0.000000e+00 9.711489e-01 2.801601e+18 8.082923e+17 8.422650e-04 3.609893e+18 1.310717e+20
9.910000e-03 2.206208e+20 0.000000e+00 9.711517e-01 2.801884e+18 8.082947e+17 8.423500e-04 3.610179e+18 1.310717e+20
9.911000e-03 2.206430e+20 0.000000e+00 9.711546e-01 2.802167e+18 8.082970e+17 8.424350e-04 3.610464e+18 1.310717e+20
9.912000e-03 2.206653e+20 0.000000e+00 9.711574e-01 2.802449e+18 8.082994e+17 8.425200e-04 3.610749e+18 1.310717e+20
9.913000e-03 2.206876e+20 0.000000e+00 9.711602e-01 2.802732e+18 8.083018e+17 8.426050e-04 3.611034e+18 1.310717e+20
9.914000e-03 2.207098e+20 0.000000e+00 9.711630e-01 2.803015e+18 8.083041e+17 8.426900e-04 3.611319e+18 1.310717e+20
9.915000e-03 2.207321e+20 0.000000e+00 9.711659e-01 2.803297e+18 8.083065e+17 8.427750e-04 3.611604e+18 1.310717e+20
9.916000e-03 2.207543e+20 0.000000e+00 9.711687e-01 2.803580e+18 8.083088e+17 8.428600e-04 3.611889e+18 1.310717e+20
9.917000e-03 2.207766e+20 0.000000e+00 9.711715e-01 2.803863e+18 8.083112e+17 8.429450e-04 3.612174e+18 1.310717e+20
9.918000e-03 2.207989e+20 0.000000e+00 9.711743e-01 2.804146e+18 8.083135e+17 8.430300e-04 3.612459e+18 1.310717e+20
9.919000e-03 2.208211e+20 0.000000e+00 9.711772e-01 2.804428e+18 8.083159e+17 8.431150e-04 3.612744e+18 1.310717e+20
9.920000e-03 2.208434e+20 0.000000e+00 9.711800e-01 2.804711e+18 8.083182e+17 8.432000e-04 3.613029e+18 1.310717e+20
9.921000e-03 2.208657e+20 0.000000e+00 9.711828e-01 2.804994e+18 8.083206e+17 8.432850e-04 3.613314e+18 1.310717e+20
9.922000e-03 2.208879e+20 0.000000e+00 9.711856e-01 2.805277e+18 8.083229e+17 8.433700e-04 3.613600e+18 1.310717e+20
9.923000e-03 2.209102e+20 0.000000e+00 9.711884e-01 2.805559e+18 8.083252e+17 8.434550e-04 3.613885e+18 1.310717e+20
9.924000e-03 2.209324e+20 0.000000e+00 9.711913e-01 2.805842e+18 8.083276e+17 8.435400e-04 3.614170e+18 1.310717e+20
9.925000e-03 2.209547e+20 0.000000e+00 9.711941e-01 2.806125e+18 8.083299e+17 8.436250e-04 3.614455e+18 1.310717e+20
9.926000e-03 2.209770e+20 0.000000e+00 9.711969e-01 2.806408e+18 8.083323e+17 8.437100e-04 3.614740e+18 1.310717e+20
9.927000e-03 2.209992e+20 0.000000e+00 9.711997e-01 2.806690e+18 8.083346e+17 8.437950e-04 3.615025e+18 1.310717e+20
9.928000e-03 2.210215e+20 0.000000e+00 9.712025e-01 2.806973e+18 8.083370e+17 8.438800e-04 3.615310e+18 1.310717e+20
9.929000e-03 2.210438e+20 0.000000e+00 9.712054e-01 2.807256e+18 8.083393e+17 8.439650e-04 3.615595e+18 1.310717e+20
9.930000e-03 2.210660e+20 0.000000e+00 9.712082e-01 2.807538e+18 8.083417e+17 8.440500e-04 3.615880e+18 1.310717e+20
9.931000e-03 2.210883e+20 0.000000e+00 9.712110e-01 2.807821e+18 8.083440e+17 8.441350e-04 3.616165e+18 1.310717e+20
9.932000e-03 2.211105e+20 0.000000e+00 9.712138e-01 2.808104e+18 8.083463e+17 8.442200e-04 3.616450e+18 1.310717e+20
9.933000e-03 2.211328e+20 0.000000e+00 9.712166e-01 2.808387e+18 8.083487e+17 8.443050e-04 3.616735e+18 1.310717e+20
9.934000e-03 2.211551e+20 0.000000e+00 9.712194e-01 2.808669e+18 8.083510e+17 8.443900e-04 3.617020e+18 1.310717e+20
9.935000e-03 2.211773e+20 0.000000e+00 9.712222e-01 2.808952e+18 8.083534e+17 8.444750e-04 3.617306e+18 1.310717e+20
9.936000e-03 2.211996e+20 0.000000e+00 9.712251e-01 2.809235e+18 8.083557e+17 8.445600e-04 3.617591e+18 1.310717e+20
9.937000e-03 2.212219e+20 0.000000e+00 9.712279e-01 2.809518e+18 8.083581e+17 8.446450e-04 3.617876e+18 1.310717e+20
9.938000e-03 2.212441e+20 0.000000e+00 9.712307e-01 2.809800e+18 8.083604e+17 8.447300e-04 3.618161e+18 1.310717e+20
9.939000e-03 2.212664e+20 0.000000e+00 9.712335e-01 2.810083e+18 8.083627e+17 8.448150e-04 3.618446e+18 1.310717e+20
9.940000e-03 2.212886e+20 0.000000e+00 9.712363e-01 2.810366e+18 8.083651e+17 8.449000e-04 3.618731e+18 1.310717e+20
9.941000e-03 2.213109e+20 0.000000e+00 9.712391e-01 2.810649e+18 8.083674e+17 8.449850e-04 3.619016e+18 1.310717e+20
9.942000e-03 2.213332e+20 0.000000e+00 9.712419e-01 2.810931e+18 8.083698e+17 8.450700e-04 3.619301e+18 1.310717e+20
9.943000e-03 2.213554e+20 0.000000e+00 9.712447e-01 2.811214e+18 8.083721e+17 8.451550e-04 3.619586e+18 1.310717e+20
9.944000e-03 2.213777e+20 0.000000e+00 9.712475e-01 2.811497e+18 8.083744e+17 8.452400e-04 3.619871e+18 1.310717e+20
9.945000e-03 2.214000e+20 0.000000e+00 9.712503e-01 2.811779e+18 8.083768e+17 8.453250e-04 3.620156e+18 1.310717e+20
9.946000e-03 2.214222e+20 0.000000e+00 9.712532e-01 2.812062e+18 8.083791e+17 8.454100e-04 3.620441e+18 1.310717e+20
9.947000e-03 2.214445e+20 0.000000e+00 9.712560e-01 2.812345e+18 8.083814e+17 8.454950e-04 3.620726e+18 1.310717e+20
9.948000e-03 2.214667e+20 0.000000e+00 9.712588e-01 2.812628e+18 8.083838e+17 8.455800e-04 3.621011e+18 1.310717e+20
9.949000e-03 2.214890e+20 0.000000e+00 9.712616e-01 2.812910e+18 8.083861e+17 8.456650e-04 3.621297e+18 1.310717e+20
9.950000e-03 2.215113e+20 0.000000e+00 9.712644e-01 2.813193e+18 8.083884e+17 8.457500e-04 3.621582e+18 1.310717e+20
9.951000e-03 2.215335e+20 0.000000e+00 9.712672e-01 2.813476e+18 8.083908e+17 8.458350e-04 3.621867e+18 1.310717e+20
9.952000e-03 2.215558e+20 0.000000e+00 9.712700e-01 2.813759e+18 8.083931e+17 8.459200e-04 3.622152e+18 1.310717e+20
9.953000e-03 2.215781e+20 0.000000e+00 9.712728e-01 2.814041e+18 8.083954e+17 8.460050e-04 3.622437e+18 1.310717e+20
